Book_page,Year,Site,Nest_ID,Species,Observer,Date_found,how_found,Clutch_max,floatAge,ageMethod
7.15,2007,barr,07barrlbdo156,lbdo,rankin,2007-07-11,bander,4,14,float
10.28,2007,barr,07barrlbdo267,lbdo,d.taylor,2007-07-09,bander,4,10,float
7.09,2007,barr,07barrpesa154,pesa,rankin,2007-07-02,single,4,11,float
4.09,2007,barr,07barrpesa158,pesa,choi,2007-07-16,bander,,,
2.07,2007,barr,07barrpesa161,pesa,rankin,2007-07-17,bander,,,
8.24,2007,barr,07barrpesa243,pesa,ataylor,2007-06-25,rope,4,3,float
4.1,2007,barr,07barrpesa298,pesa,ataylor,2007-07-18,bander,,,
7.16,2007,barr,07barrpesa299,pesa,ataylor,2007-07-13,bander,,,
6.16,2007,barr,07barrpesa320,pesa,haase,2007-06-19,bander,4,2,float
12.13,2007,barr,07barrpesa616,pesa,brissette,2007-06-26,bander,4,4,float
,2007,barr,07barrpesa715,pesa,coutsoubos,2007-07-06,bander,,,
,2007,barr,07barrpesa716,pesa,coutsoubos,2007-07-12,bander,,,
7.11,2007,barr,07barrpesa802,pesa,larned,2007-07-05,bander,4,13,float
7.13,2007,barr,07barrpesa806,pesa,larned,2007-07-07,bander,,,
10.05,2007,barr,07barrreph001,reph,lanctot,2007-06-25,bander,4,5,float
1.11,2007,barr,07barrreph005,reph,lanctot,2007-06-26,rope,4,4,float
1.13,2007,barr,07barrreph006,reph,lanctot,2007-06-26,rope,4,12,float
7.02,2007,barr,07barrreph010,reph,lanctot,2007-06-27,bander,4,13,float
10.21,2007,barr,07barrreph012,reph,lanctot,2007-06-30,bander,4,14,float
10.22,2007,barr,07barrreph013,reph,lanctot,2007-07-01,bander,,,hatch
1.08,2007,barr,07barrreph133,reph,rankin,2007-06-24,single,3,13,float
6.28,2007,barr,07barrreph139,reph,rankin,2007-06-25,rope,4,11,float
7.01,2007,barr,07barrreph142,reph,rankin,2007-06-26,rope,4,13,float
5.15,2007,barr,07barrreph144,reph,rankin,2007-06-26,rope,4,10,float
5.16,2007,barr,07barrreph146,reph,rankin,2007-06-27,rope,4,6,float
5.17,2007,barr,07barrreph147,reph,rankin,2007-06-27,rope,4,4,float
5.18,2007,barr,07barrreph148,reph,rankin,2007-06-27,rope,4,5,float
7.03,2007,barr,07barrreph150,reph,rankin,2007-06-27,rope,4,13,float
10.3,2007,barr,07barrreph160,reph,rankin,2007-07-15,bander,3,13,float
8.2,2007,barr,07barrreph240,reph,d.taylor,2007-06-22,single,4,4,float
8.25,2007,barr,07barrreph244,reph,d.taylor,2007-06-25,rope,4,3,float
10.06,2007,barr,07barrreph247,reph,d.taylor,2007-06-26,rope,4,7,float
10.11,2007,barr,07barrreph248,reph,d.taylor,2007-06-27,rope,4,15,float
5.12,2007,barr,07barrreph327,reph,bhaase,2007-06-23,single,4,15,float
6.22,2007,barr,07barrreph328,reph,haase,2007-06-23,single,4,,
10.08,2007,barr,07barrreph334,reph,haase,2007-06-27,rope,4,5,float
2.02,2007,barr,07barrreph341,reph,bhaase,2007-07-06,bander,4,10,float
9.26,2007,barr,07barrreph526,reph,choi,2007-06-22,bander,4,5,float
5.13,2007,barr,07barrreph529,reph,choi,2007-06-24,single,4,9,float
3.3,2007,barr,07barrreph532,reph,choi,2007-06-25,rope,4,15,float
4.02,2007,barr,07barrreph534,reph,choi,2007-06-26,rope,4,13,float
1.21,2007,barr,07barrreph541,reph,choi,2007-06-27,rope,4,4,float
1.25,2007,barr,07barrreph543,reph,choi,2007-06-27,rope,4,9,float
1.26,2007,barr,07barrreph544,reph,choi,2007-06-29,rope,4,12,float
12.04,2007,barr,07barrreph605,reph,brissette,2007-06-15,single,4,6,float
11.04,2007,barr,07barrreph608,reph,brissette,2007-06-18,single,4,4,float
11.06,2007,barr,07barrreph611,reph,brissette,2007-06-20,single,4,3,float
12.1,2007,barr,07barrreph704,reph,coutsoubos,2007-06-22,single,4,,hatch
12.12,2007,barr,07barrreph709,reph,coutsoubos,2007-06-25,bander,4,12,float
7.12,2007,barr,07barrreph805,reph,larned,2007-07-06,bander,,,
,2007,barr,07barrreph905,reph,chiang,2007-06-13,single,4,,
9.16,2007,barr,07barrrnph119,rnph,rankin,2007-06-18,single,4,2,float
3.24,2007,barr,07barrrnph132,rnph,rankin,2007-06-23,bander,4,11,float
10.15,2007,barr,07barrrnph252,rnph,d.taylor,2007-06-27,rope,4,11,float
9.25,2007,barr,07barrrnph525,rnph,choi,2007-06-22,bander,4,4,float
4.01,2007,barr,07barrrnph533,rnph,choi,2007-06-25,single,4,3,float
1.17,2007,barr,07barrrnph537,rnph,choi,2007-06-27,rope,4,11,float
4.04,2007,barr,07barrsesa003,sesa,lanctot,2007-06-26,rope,4,12,float
6.07,2007,barr,07barrsesa216,sesa,d.taylor,2007-06-15,single,4,6,float
2.04,2007,barr,07barrsesa269,sesa,ataylor,2007-07-12,bander,,,
,2007,barr,07barrsesa305,sesa,haase,2007-06-13,single,4,,
,2007,barr,07barrsesa306,sesa,haase,2007-06-13,single,4,,
,2007,barr,07barrsesa307,sesa,haase,2007-06-13,single,4,,
,2007,barr,07barrsesa313,sesa,haase,2007-06-15,single,4,,
,2007,barr,07barrsesa314,sesa,haase,2007-06-15,single,4,,
,2007,barr,07barrsesa315,sesa,haase,2007-06-15,single,4,,
11.17,2007,barr,07barrsesa712,sesa,coutsoubos,2007-06-30,bander,,,hatch
,2007,barr,07barrsesa910,sesa,chiang,2007-06-15,single,4,,
,2007,barr,07barrsesa912,sesa,chiang,2007-06-15,single,4,,
,2007,barr,07barrsesa914,sesa,chiang,2007-06-16,single,4,,
2.27,2008,barr,08barramgp332,amgp,ganx,2008-06-23,single,4,4,float
3.11,2008,barr,08barramgp355,amgp,ganx,2008-07-01,rope,4,10,float
1.05,2008,barr,08barrdunl117,dunl,phsu,2008-06-17,single,4,2,float
4.06,2008,barr,08barrdunl216,dunl,dpavlik,2008-06-16,single,4,3,float
,2008,barr,08barrdunl402a,dunl,rgates,2008-06-11,single,4,0,float
,2008,barr,08barrdunl507a,dunl,jchoi,2008-06-11,single,4,1,float
,2008,barr,08barrdunl508a,dunl,jchoi,2008-06-12,single,4,3,float
,2008,barr,08barrdunl510a,dunl,jchoi,2008-06-13,single,4,6,float
,2008,barr,08barrdunl512a,dunl,jchoi,2008-06-18,single,4,7,float
,2008,barr,08barrdunl514a,dunl,jchoi,2008-06-21,single,4,7,float
,2008,barr,08barrdunl604a,dunl,bhill,2008-06-11,single,4,1,float
,2008,barr,08barrdunl702a,dunl,jlamarre,2008-06-10,single,4,2,float
8.31,2008,barr,08barrdunl911,dunl,abrissette,2008-06-26,bander,4,12,float
11.24,2008,barr,08barrlbdo148,lbdo,phsu,2008-06-25,rope,4,7,float
1.21,2008,barr,08barrlbdo157,lbdo,phsu,2008-06-30,rope,4,4,float
1.23,2008,barr,08barrlbdo158,lbdo,phsu,2008-06-30,rope,4,7,float
2.26,2008,barr,08barrlbdo239,lbdo,dpavlik,2008-06-22,single,4,3,float
7.02,2008,barr,08barrlbdo245,lbdo,dpavlik,2008-06-27,rope,4,10,float
6.3,2008,barr,08barrlbdo249,lbdo,dpavlik,2008-06-27,rope,3,3,float
7.03,2008,barr,08barrlbdo251,lbdo,dpavlik,2008-06-27,rope,4,7,float
6.27,2008,barr,08barrlbdo252,lbdo,dpavlik,2008-06-27,rope,4,2,float
6.28,2008,barr,08barrlbdo253,lbdo,dpavlik,2008-06-27,rope,4,9,float
6.1,2008,barr,08barrlbdo312,lbdo,ganx,2008-06-17,single,2,,lay
11.27,2008,barr,08barrlbdo342,lbdo,ganx,2008-06-26,rope,2,,lay
1.24,2008,barr,08barrlbdo351,lbdo,ganx,2008-06-30,rope,4,3,float
10.14,2008,barr,08barrlbdo810,lbdo,jaldabe,2008-06-14,bander,4,1,float
3.02,2008,barr,08barrlbdo825,lbdo,dpavlik,2008-06-25,rope,4,0,float
6.23,2008,barr,08barrpesa220,pesa,dpavlik,2008-06-23,single,4,2,float
7.06,2008,barr,08barrpesa258,pesa,dpavlik,2008-06-29,rope,4,7,float
11.06,2008,barr,08barrreph013,reph,rlanctot,2008-06-23,bander,4,3,float
11.11,2008,barr,08barrreph015,reph,rlanctot,2008-06-24,bander,4,7,float
9.05,2008,barr,08barrreph022,reph,rlanctot,2008-06-30,bander,4,6,float
4.32,2008,barr,08barrreph029,reph,rlanctot,2008-07-06,bander,4,,hatch
4.34,2008,barr,08barrreph031,reph,rlanctot,2008-07-09,bander,4,13,float
5.03,2008,barr,08barrreph034,reph,rlanctot,2008-07-11,bander,4,,hatch
8.2,2008,barr,08barrreph057,reph,jcoffey,2008-06-19,bander,4,3,float
10.04,2008,barr,08barrreph106,reph,phsu,2008-06-12,single,1,,lay
10.27,2008,barr,08barrreph120,reph,phsu,2008-06-19,single,3,3,float
8.22,2008,barr,08barrreph122,reph,phsu,2008-06-19,single,4,4,float
1.14,2008,barr,08barrreph127,reph,phsu,2008-06-20,single,4,11,float
6.22,2008,barr,08barrreph135,reph,phsu,2008-06-22,single,4,4,float
11.2,2008,barr,08barrreph146,reph,phsu,2008-06-25,single,4,10,float
1.31,2008,barr,08barrreph162,reph,phsu,2008-07-01,single,1,12,float
9.08,2008,barr,08barrreph166,reph,phsu,2008-07-05,bander,4,6,float
10.33,2008,barr,08barrreph221,reph,dpavlik,2008-06-20,single,4,5,float
1.07,2008,barr,08barrreph224,reph,dpavlik,2008-06-18,single,4,2,float
6.15,2008,barr,08barrreph230,reph,dpavlik,2008-06-19,single,4,2,float
2.24,2008,barr,08barrreph235,reph,dpavlik,2008-06-22,single,4,3,float
11.09,2008,barr,08barrreph242,reph,dpavlik,2008-06-24,single,4,9,float
7.01,2008,barr,08barrreph244,reph,dpavlik,2008-06-27,rope,2,,lay
6.25,2008,barr,08barrreph255,reph,dpavlik,2008-06-27,rope,4,5,float
7.07,2008,barr,08barrreph259,reph,dpavlik,2008-06-29,rope,4,13,float
7.08,2008,barr,08barrreph260,reph,dpavlik,2008-06-29,rope,4,5,float
4.18,2008,barr,08barrreph264,reph,dpavlik,2008-06-30,single,4,15,float
4.21,2008,barr,08barrreph267,reph,dpavlik,2008-07-01,rope,4,13,float
4.24,2008,barr,08barrreph270,reph,dpavlik,2008-07-01,rope,4,15,float
4.25,2008,barr,08barrreph271,reph,dpavlik,2008-07-01,rope,4,6,float
1.1,2008,barr,08barrreph323,reph,ganx,2008-06-19,single,3,2,float
4.09,2008,barr,08barrreph324,reph,ganx,2008-06-20,single,4,5,float
11.19,2008,barr,08barrreph338,reph,ganx,2008-06-25,rope,3,4,float
1.3,2008,barr,08barrreph354,reph,ganx,2008-07-01,rope,4,11,float
10.11,2008,barr,08barrreph807,reph,jaldabe,2008-06-14,bander,4,4,float
2.23,2008,barr,08barrreph818,reph,jaldabe,2008-06-22,bander,4,5,float
1.13,2008,barr,08barrrnph126,rnph,phsu,2008-06-20,single,3,,
11.26,2008,barr,08barrrnph149,rnph,phsu,2008-06-26,rope,4,3,float
11.3,2008,barr,08barrrnph151,rnph,phsu,2008-06-26,rope,4,1,float
11.32,2008,barr,08barrrnph345,rnph,ganx,2008-06-26,rope,4,4,float
1.36,2008,barr,08barrrnph717,rnph,jlamarre,2008-07-08,bander,4,13,float
10.3,2008,barr,08barrrnph817,rnph,jaldabe,2008-06-20,bander,4,0,float
2.03,2008,barr,08barrsesa101,sesa,phsu,2008-06-10,single,2,,lay
8.34,2008,barr,08barrsesa155,sesa,phsu,2008-06-29,rope,2,5,float
8.27,2008,barr,08barrsesa330,sesa,ganx,2008-06-22,single,4,7,float
9.07,2008,barr,08barrsesa359,sesa,ganx,2008-07-04,single,4,,
5.04,2009,barr,09barramgp016,amgp,rlanctot,2009-06-28,bander,3,0,float
14.08,2009,barr,09barramgp456,amgp,cgovernali,2009-06-29,single,4,1,float
5.07,2009,barr,09barramgp459,amgp,cgovernali,2009-06-30,single,2,4,float
11.06,2009,barr,09barramgp467,amgp,cgovernali,2009-07-05,rope,4,4,float
1.22,2009,barr,09barramgp586,amgp,cgovernali,2009-06-26,rope,4,4,float
16.28,2009,barr,09barramgp732,amgp,fchevreux,2009-06-18,single,4,3,float
4.26,2009,barr,09barramgp735,amgp,fchevreux,2009-06-19,single,4,3,float
13.29,2009,barr,09barramgp747,amgp,fchevreux,2009-06-22,single,4,3,float
7.3,2009,barr,09barramgp765,amgp,fchevreux,2009-06-29,single,4,5,float
10.02,2009,barr,09barramgp901,amgp,ekistler,2009-06-07,single,4,3,float
4.28,2009,barr,09barramgp940,amgp,ekistler,2009-06-20,single,4,4,float
7.19,2009,barr,09barramgp944,amgp,ekistler,2009-06-22,single,4,3,float
17.03,2009,barr,09barramgp948,amgp,ekistler,2009-06-24,rope,4,4,float
11.03,2009,barr,09barramgp963,amgp,ekistler,2009-07-02,rope,4,1,float
4.32,2009,barr,09barrbbsa562,bbsa,cgovernali,2009-06-22,single,4,6,float
22.05,2009,barr,09barrdunl003,dunl,rlanctot,2009-06-10,single,4,1,float
22.06,2009,barr,09barrdunl051,dunl,pmickelson,2009-06-11,single,2,,lay
22.07,2009,barr,09barrdunl052,dunl,pmickelson,2009-06-11,single,4,2,float
22.08,2009,barr,09barrdunl053,dunl,pmickelson,2009-06-11,single,4,1,float
22.09,2009,barr,09barrdunl054,dunl,pmickelson,2009-06-11,single,4,2,float
22.11,2009,barr,09barrdunl056,dunl,pmickelson,2009-06-13,single,4,1,float
22.12,2009,barr,09barrdunl057,dunl,pmickelson,2009-06-13,single,4,2,float
22.13,2009,barr,09barrdunl058,dunl,pmickelson,2009-06-14,single,4,0,float
22.17,2009,barr,09barrdunl062,dunl,nburrell,2009-06-16,rope,4,,float
22.18,2009,barr,09barrdunl063,dunl,nburrell,2009-06-16,rope,4,5,float
22.19,2009,barr,09barrdunl064,dunl,nburrell,2009-06-16,rope,4,8,float
22.22,2009,barr,09barrdunl067,dunl,pmickelson,2009-06-17,single,4,11,float
22.23,2009,barr,09barrdunl068,dunl,pmickelson,2009-06-19,single,4,10,float
19.01,2009,barr,09barrdunl101,dunl,syezerinac,2009-06-08,single,4,2,float
19.04,2009,barr,09barrdunl104,dunl,syezerinac,2009-06-10,single,4,1,float
19.05,2009,barr,09barrdunl105,dunl,syezerinac,2009-06-10,single,4,2,float
19.1,2009,barr,09barrdunl110,dunl,syezerinac,2009-06-12,single,4,3,float
19.11,2009,barr,09barrdunl111,dunl,syezerinac,2009-06-17,single,4,14,float
19.12,2009,barr,09barrdunl112,dunl,syezerinac,2009-06-20,single,4,5,float
20.06,2009,barr,09barrdunl305,dunl,nburrell,2009-06-10,single,4,2,float
20.15,2009,barr,09barrdunl314,dunl,nburrell,2009-06-12,single,4,2,float
20.17,2009,barr,09barrdunl316,dunl,nburrell,2009-06-14,single,4,3,float
20.19,2009,barr,09barrdunl318,dunl,nburrell,2009-06-18,single,4,10,float
20.22,2009,barr,09barrdunl320,dunl,nburrell,2009-06-20,single,4,13,float
20.24,2009,barr,09barrdunl321,dunl,nburrell,2009-06-20,single,4,5,float
20.26,2009,barr,09barrdunl322,dunl,nburrell,2009-06-20,single,4,2,float
17.06,2009,barr,09barrdunl450,dunl,cgovernali,2009-06-29,single,4,10,float
17.08,2009,barr,09barrdunl452,dunl,cgovernali,2009-06-29,single,4,1,float
7.02,2009,barr,09barrdunl503,dunl,cgovernali,2009-06-09,single,4,0,float
10.03,2009,barr,09barrdunl505,dunl,cgovernali,2009-06-09,single,4,0,float
10.05,2009,barr,09barrdunl517,dunl,cgovernali,2009-06-12,single,4,0,float
10.06,2009,barr,09barrdunl518,dunl,cgovernali,2009-06-12,single,4,2,float
7.07,2009,barr,09barrdunl523,dunl,cgovernali,2009-06-12,single,4,2,float
16.2,2009,barr,09barrdunl534,dunl,cgovernali,2009-06-13,single,4,5,float
7.13,2009,barr,09barrdunl540,dunl,cgovernali,2009-06-16,single,4,4,float
16.24,2009,barr,09barrdunl541,dunl,cgovernali,2009-06-17,single,4,0,float
10.17,2009,barr,09barrdunl552,dunl,cgovernali,2009-06-19,single,4,6,float
10.18,2009,barr,09barrdunl553,dunl,cgovernali,2009-06-19,single,4,11,float
7.17,2009,barr,09barrdunl555,dunl,cgovernali,2009-06-19,single,4,0,float
1.16,2009,barr,09barrdunl564,dunl,cgovernali,2009-06-22,single,3,,mean date
7.2,2009,barr,09barrdunl567,dunl,cgovernali,2009-06-23,single,4,0,float
7.21,2009,barr,09barrdunl568,dunl,cgovernali,2009-06-23,single,4,5,float
7.22,2009,barr,09barrdunl590,dunl,cgovernali,2009-06-28,rope,4,9,float
21.06,2009,barr,09barrdunl605,dunl,bhill,2009-06-09,single,4,3,float
21.09,2009,barr,09barrdunl608,dunl,bhill,2009-06-10,single,4,5,float
21.1,2009,barr,09barrdunl609,dunl,bhill,2009-06-10,single,4,3,float
21.11,2009,barr,09barrdunl611,dunl,bhill,2009-06-14,single,4,6,float
16.08,2009,barr,09barrdunl708,dunl,fchevreux,2009-06-11,single,4,3,float
1.06,2009,barr,09barrdunl720,dunl,fchevreux,2009-06-16,single,4,12,float
1.13,2009,barr,09barrdunl736,dunl,fchevreux,2009-06-19,single,4,1,float
10.2,2009,barr,09barrdunl740,dunl,fchevreux,2009-06-20,single,4,1,float
14.14,2009,barr,09barrdunl773,dunl,fchevreux,2009-07-03,rope,4,3,float
1.02,2009,barr,09barrdunl911,dunl,ekistler,2009-06-10,single,4,1,float
7.04,2009,barr,09barrdunl912,dunl,ekistler,2009-06-11,single,4,1,float
10.28,2009,barr,09barrdunl953,dunl,ekistler,2009-06-26,rope,4,18,float
10.27,2009,barr,09barrdunl954,dunl,ekistler,2009-06-26,rope,4,2,float
10.38,2009,barr,09barrdunl962,dunl,ekistler,2009-06-30,single,3,,mean date
5.03,2009,barr,09barrlbdo582,lbdo,cgovernali,2009-06-25,single,3,0,float
13.22,2009,barr,09barrlbdo723,lbdo,fchevreux,2009-06-18,single,4,2,float
1.24,2009,barr,09barrlbdo960,lbdo,ekistler,2009-06-29,single,4,5,float
11.07,2009,barr,09barrlbdo969,lbdo,ekistler,2009-07-05,rope,3,0,float
11.02,2009,barr,09barrpesa463,pesa,cgovernali,2009-07-02,rope,4,12,float
13.07,2009,barr,09barrpesa507,pesa,cgovernali,2009-06-10,single,4,1,float
4.08,2009,barr,09barrpesa515,pesa,cgovernali,2009-06-11,single,4,3,float
24.02,2009,barr,09barrpesa544,pesa,cgovernali,2009-06-17,single,4,6,float
10.23,2009,barr,09barrpesa569,pesa,cgovernali,2009-06-23,single,4,2,float
7.29,2009,barr,09barrpesa597,pesa,cgovernali,2009-06-28,single,4,6,float
16.26,2009,barr,09barrpesa730,pesa,fchevreux,2009-06-18,single,4,3,float
17.04,2009,barr,09barrpesa752,pesa,fchevreux,2009-06-24,rope,4,3,float
17.11,2009,barr,09barrpesa767,pesa,fchevreux,2009-06-30,single,4,3,float
16.36,2009,barr,09barrpesa946,pesa,ekistler,2009-06-24,rope,4,2,float
17.05,2009,barr,09barrpesa949,pesa,ekistler,2009-06-24,rope,4,5,float
7.33,2009,barr,09barrreph200,reph,amichon,2009-07-01,single,4,11,float
17.14,2009,barr,09barrreph201,reph,amichon,2009-07-02,rope,4,4,float
16.03,2009,barr,09barrreph508,reph,cgovernali,2009-06-10,single,4,3,float
13.13,2009,barr,09barrreph526,reph,cgovernali,2009-06-13,single,4,8,float
7.11,2009,barr,09barrreph538,reph,cgovernali,2009-06-16,single,4,2,float
13.25,2009,barr,09barrreph557,reph,cgovernali,2009-06-20,single,4,5,float
13.26,2009,barr,09barrreph558,reph,cgovernali,2009-06-20,single,4,15,float
7.27,2009,barr,09barrreph595,reph,cgovernali,2009-06-28,rope,4,7,float
1.25,2009,barr,09barrreph621,reph,bhill,2009-07-01,bander,4,9,float
16.09,2009,barr,09barrreph709,reph,fchevreux,2009-06-11,single,4,2,float
16.1,2009,barr,09barrreph710,reph,fchevreux,2009-06-11,single,4,6,float
1.07,2009,barr,09barrreph721,reph,fchevreux,2009-06-16,single,4,3,float
10.12,2009,barr,09barrreph725,reph,fchevreux,2009-06-17,single,4,5,float
7.14,2009,barr,09barrreph728,reph,fchevreux,2009-06-17,single,4,6,float
16.27,2009,barr,09barrreph731,reph,fchevreux,2009-06-18,single,4,4,float
16.37,2009,barr,09barrreph750,reph,fchevreux,2009-06-24,rope,3,3,float
14.01,2009,barr,09barrreph753,reph,fchevreux,2009-06-25,rope,3,2,float
13.36,2009,barr,09barrreph757,reph,fchevreux,2009-06-26,rope,4,19,float
16.14,2009,barr,09barrreph916,reph,ekistler,2009-06-12,single,4,4,float
10.1,2009,barr,09barrreph924,reph,ekistler,2009-06-14,single,4,3,float
13.21,2009,barr,09barrreph929,reph,ekistler,2009-06-16,single,4,11,float
10.16,2009,barr,09barrreph934,reph,ekistler,2009-06-18,single,4,8,float
13.31,2009,barr,09barrreph945,reph,ekistler,2009-06-23,single,2,,lay
17.01,2009,barr,09barrreph947,reph,ekistler,2009-06-24,rope,4,2,float
10.31,2009,barr,09barrreph955,reph,ekistler,2009-06-28,rope,4,12,float
14.11,2009,barr,09barrreph965,reph,ekistler,2009-07-01,single,1,,lay
14.16,2009,barr,09barrrnph203,rnph,amichon,2009-07-05,bander,4,,
17.15,2009,barr,09barrrnph771,rnph,fchevreux,2009-07-02,rope,4,14,float
16.11,2009,barr,09barrrnph913,rnph,ekistler,2009-06-12,single,4,1,float
4.2,2009,barr,09barrrnph930,rnph,ekistler,2009-06-17,single,3,1,float
16.31,2009,barr,09barrrnph937,rnph,ekistler,2009-06-19,single,4,1,float
17.13,2009,barr,09barrrnph963,rnph,ekistler,2009-07-01,single,4,9,float
17.16,2009,barr,09barrsesa202,sesa,amichon,2009-07-02,rope,4,6,float
16.05,2009,barr,09barrsesa510,sesa,cgovernali,2009-06-10,single,4,1,float
7.08,2009,barr,09barrsesa524,sesa,cgovernali,2009-06-12,single,4,0,float
16.18,2009,barr,09barrsesa532,sesa,cgovernali,2009-06-13,single,4,0,float
16.19,2009,barr,09barrsesa533,sesa,cgovernali,2009-06-13,single,4,5,float
16.21,2009,barr,09barrsesa535,sesa,cgovernali,2009-06-13,single,4,5,float
7.23,2009,barr,09barrsesa591,sesa,cgovernali,2009-06-28,rope,4,4,float
7.26,2009,barr,09barrsesa594,sesa,cgovernali,2009-06-28,rope,4,6,float
4.11,2009,barr,09barrsesa711,sesa,fchevreux,2009-06-12,single,4,10,float
10.09,2009,barr,09barrsesa715,sesa,fchevreux,2009-06-13,single,4,1,float
10.13,2009,barr,09barrsesa726,sesa,fchevreux,2009-06-17,single,4,2,float
10.14,2009,barr,09barrsesa727,sesa,fchevreux,2009-06-17,single,4,5,float
7.18,2009,barr,09barrsesa739,sesa,fchevreux,2009-06-20,single,4,3,float
16.32,2009,barr,09barrsesa743,sesa,fchevreux,2009-06-22,single,4,9,float
16.34,2009,barr,09barrsesa745,sesa,fchevreux,2009-06-22,single,4,6,float
10.29,2009,barr,09barrsesa758,sesa,fchevreux,2009-06-26,rope,4,4,float
7.1,2009,barr,09barrsesa923,sesa,ekistler,2009-06-14,single,4,0,float
14.02,2009,barr,09barrsesa950,sesa,ekistler,2009-06-25,rope,4,14,float
17.09,2009,barr,09barrwesa454,wesa,cgovernali,2009-06-29,single,4,5,float
14.07,2009,barr,09barrwesa455,wesa,cgovernali,2009-06-29,single,4,,
11.04,2009,barr,09barrwesa464,wesa,cgovernali,2009-07-02,rope,3,4,float
13.24,2009,barr,09barrwesa556,wesa,cgovernali,2009-06-20,single,4,1,float
24.04,2009,barr,09barrwesa565,wesa,cgovernali,2009-06-22,single,4,15,float
7.25,2009,barr,09barrwesa593,wesa,cgovernali,2009-06-28,rope,3,0,float
10.19,2009,barr,09barrwesa738,wesa,fchevreux,2009-06-20,single,4,4,float
10.22,2009,barr,09barrwesa742,wesa,fchevreux,2009-06-20,single,4,7,float
10.32,2009,barr,09barrwesa760,wesa,fchevreux,2009-06-28,rope,4,9,float
10.15,2009,barr,09barrwesa933,wesa,ekistler,2009-06-18,single,2,,lay
16.29,2009,barr,09barrwesa935,wesa,ekistler,2009-06-19,single,4,1,float
10.33,2009,barr,09barrwesa956,wesa,ekistler,2009-06-28,rope,3,1,float
7.24,2009,barr,09barrwrsa592,wrsa,cgovernali,2009-06-28,rope,4,3,float
15.15,2010,barr,10barramgp407,amgp,ehsu,2010-06-18,single,4,,
1.27,2010,barr,10barramgp426,amgp,ehsu,2010-07-02,rope,4,14,float
11.39,2010,barr,10barrdunl210,dunl,rdugan,2010-06-22,single,4,3,float
11.07,2010,barr,10barrdunl307,dunl,abankert,2010-06-17,single,4,2,float
1.35,2010,barr,10barrdunl432,dunl,ehsu,2010-07-06,bander,4,11,float
11.55,2010,barr,10barrdunl618,dunl,myang,2010-06-23,single,4,8,float
12.27,2010,barr,10barrdunl639,dunl,myang,2010-07-03,single,3,2,float
1.19,2010,barr,10barrlbdo240,lbdo,rdugan,2010-07-01,rope,4,2,float
12.43,2010,barr,10barrlbdo256,lbdo,rdugan,2010-07-07,rope,4,6,float
12.49,2010,barr,10barrlbdo438,lbdo,ehsu,2010-07-15,bander,3,15,float
11.73,2010,barr,10barrpesa127,pesa,bhill,2010-06-26,bander,2,12,float
3.55,2010,barr,10barrpesa227,pesa,rdugan,2010-06-28,rope,4,6,float
12.13,2010,barr,10barrpesa232,pesa,rdugan,2010-06-29,rope,4,11,float
12.23,2010,barr,10barrpesa237,pesa,rdugan,2010-06-29,rope,4,4,float
10.09,2010,barr,10barrpesa251,pesa,rdugan,2010-07-05,single,4,6,float
11.25,2010,barr,10barrpesa320,pesa,abankert,2010-06-21,single,4,1,float
11.29,2010,barr,10barrpesa322,pesa,abankert,2010-06-21,single,4,4,float
