Year,Site,Date,Jdate,Start_time,End_time,Hours,Count_type,Species,Count,Num_observers,Nests_or_dens,Team_count,Observer
2014,barr,2018-06-14,169,09:00:00,13:00:00,4,exact,paja,2,1,0,n,ssheedy
2013,barr,2018-06-13,169,13:15:00,17:15:00,4,exact,glgu,4,1,0,n,lrensel
2014,barr,2018-06-14,169,13:35:00,17:35:00,4,exact,glgu,3,1,0,n,asterling
2014,barr,2018-06-14,169,13:35:00,17:35:00,4,exact,poja,6,1,0,n,asterling
2012,prba,2017-06-12,169,08:20:00,12:20:00,4,exact,cora,4,1,0,n,jlautenbach
2012,prba,2017-06-12,169,08:20:00,12:20:00,4,exact,glgu,14,1,0,n,jlautenbach
2012,prba,2017-06-12,169,08:20:00,12:20:00,4,exact,ltja,4,1,0,n,jlautenbach
2012,prba,2017-06-12,169,08:20:00,12:20:00,4,exact,paja,2,1,0,n,jlautenbach
2012,prba,2017-06-12,169,08:20:00,12:20:00,4,exact,poja,1,1,0,n,jlautenbach
2014,barr,2018-06-14,169,09:30:00,13:30:00,4,exact,glgu,5,1,0,n,asterling
2014,barr,2018-06-14,169,09:30:00,13:30:00,4,exact,poja,14,1,0,n,asterling
2014,barr,2018-06-14,169,09:30:00,13:30:00,4,exact,paja,2,1,0,n,asterling
2014,barr,2018-06-14,169,09:30:00,13:30:00,4,exact,snow,2,1,0,n,asterling
2014,barr,2018-06-14,169,09:30:00,13:30:00,4,exact,unle,2,1,0,n,asterling
2013,barr,2018-06-13,169,10:15:00,14:15:00,4,exact,glgu,16,1,0,n,kgrond
2013,barr,2018-06-13,169,10:15:00,14:15:00,4,exact,paja,4,1,0,n,kgrond
2013,barr,2018-06-13,169,11:30:00,15:30:00,4,exact,glgu,5,1,0,n,jcunningham
2013,barr,2018-06-13,169,11:30:00,15:30:00,4,exact,paja,3,1,0,n,jcunningham
2014,barr,2018-06-14,169,13:55:00,17:55:00,4,exact,glgu,20,1,0,n,ssheedy
2014,barr,2018-06-14,169,13:55:00,17:55:00,4,exact,poja,3,1,0,n,ssheedy
2014,barr,2018-06-14,169,13:55:00,17:55:00,4,exact,paja,6,1,1,n,ssheedy
2013,barr,2018-06-13,169,13:55:00,18:00:00,4.08,exact,cora,1,1,0,n,pherzog
2013,barr,2018-06-13,169,13:55:00,18:00:00,4.08,exact,glgu,7,1,0,n,pherzog
2013,barr,2018-06-13,169,13:55:00,18:00:00,4.08,exact,ltja,2,1,0,n,pherzog
2013,barr,2018-06-13,169,13:55:00,18:00:00,4.08,exact,paja,8,1,0,n,pherzog
2013,barr,2018-06-13,169,09:10:00,13:20:00,4.17,est,glgu,50,1,0,n,lrensel
2013,barr,2018-06-13,169,09:10:00,13:20:00,4.17,exact,paja,4,1,0,n,lrensel
2011,colv,2018-06-11,169,13:50:00,18:05:00,4.25,exact,agsq,10,1,1,n,dpavlik
2011,colv,2018-06-11,169,13:50:00,18:05:00,4.25,exact,glgu,4,1,0,n,dpavlik
2011,colv,2018-06-11,169,13:50:00,18:05:00,4.25,exact,paja,4,1,0,n,dpavlik
2011,colv,2018-06-11,169,13:50:00,18:05:00,4.25,exact,rutu,6,1,0,n,dpavlik
2011,colv,2018-06-11,169,13:50:00,18:05:00,4.25,exact,sacr,1,1,0,n,dpavlik
2013,barr,2018-06-13,169,09:17:00,13:37:00,4.33,exact,glgu,16,1,0,n,pherzog
2013,barr,2018-06-13,169,09:17:00,13:37:00,4.33,exact,paja,8,1,0,n,pherzog
2013,barr,2018-06-13,169,09:17:00,13:37:00,4.33,exact,unja,1,1,0,n,pherzog
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,cora,6,1,0,n,jlautenbach
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,glgu,6,1,0,n,jlautenbach
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,unle,1,1,0,n,jlautenbach
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,ltja,3,1,0,n,jlautenbach
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,paja,4,1,0,n,jlautenbach
2012,prba,2017-06-12,169,13:20:00,18:20:00,5,exact,poja,10,1,0,n,jlautenbach
2013,prba,2018-06-13,169,13:00:00,18:00:00,5,exact,cora,1,1,0,n,brobinson
2013,prba,2018-06-13,169,13:00:00,18:00:00,5,exact,glgu,4,1,0,n,brobinson
2013,prba,2018-06-13,169,13:00:00,18:00:00,5,exact,paja,2,1,0,n,brobinson
2013,prba,2018-06-13,169,13:00:00,18:00:00,5,exact,pefa,2,1,0,n,brobinson
2014,prba,2018-06-14,169,09:15:00,15:05:00,5.83,est,glgu,6,1,0,n,chelms
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,exact,glgu,2,1,0,n,lgoodrick
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,exact,paja,2,1,0,n,lgoodrick
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,est,sacr,7,1,0,n,lgoodrick
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,est,vegu,10,1,0,n,lgoodrick
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,exact,arfo,1,1,0,n,lgoodrick
2014,chau,2018-06-14,169,12:00:00,18:00:00,6,exact,agsq,2,1,1,n,lgoodrick
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,glgu,6,1,0,n,tdonnelly
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,paja,4,1,0,n,tdonnelly
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,ltja,2,1,0,n,tdonnelly
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,rutu,4,1,0,n,tdonnelly
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,agsq,4,1,0,n,tdonnelly
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,tuvo,1,1,0,n,tdonnelly
2013,bylo,2018-06-13,169,15:00:00,21:00:00,6,exact,glgu,1,1,0,n,fsenezgagnon
2013,bylo,2018-06-13,169,15:00:00,21:00:00,6,exact,ltja,2,1,0,n,fsenezgagnon
2013,bylo,2018-06-13,169,15:00:00,21:00:00,6,exact,sacr,2,1,0,n,fsenezgagnon
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,agsq,2,1,0,n,kpietrzak
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,arfo,1,1,0,n,kpietrzak
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,glgu,3,1,0,n,kpietrzak
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,paja,1,1,0,n,kpietrzak
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,poja,1,1,0,n,kpietrzak
2011,ikpi,2018-06-11,169,11:00:00,18:32:00,7.53,exact,seow,1,1,0,n,kpietrzak
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,glgu,7,1,0,n,pchilton
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,poja,2,1,0,n,pchilton
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,paja,6,1,0,n,pchilton
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,ltja,2,1,0,n,pchilton
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,snow,1,1,0,n,pchilton
2014,ikpi,2018-06-14,169,08:31:00,16:30:00,7.98,exact,agsq,1,1,0,n,pchilton
2011,colv,2018-06-11,169,10:46:00,19:21:00,8.58,exact,agsq,3,1,1,n,bwilkinson
2011,colv,2018-06-11,169,10:46:00,19:21:00,8.58,exact,glgu,18,1,0,n,bwilkinson
2011,colv,2018-06-11,169,10:46:00,19:21:00,8.58,exact,ltja,2,1,0,n,bwilkinson
2011,colv,2018-06-11,169,10:46:00,19:21:00,8.58,exact,paja,1,1,0,n,bwilkinson
2011,colv,2018-06-11,169,10:46:00,19:21:00,8.58,exact,rutu,5,1,0,n,bwilkinson
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,arfo,1,1,0,n,bwinn
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,glgu,10,1,0,n,bwinn
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,paja,2,1,0,n,bwinn
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,poja,7,1,0,n,bwinn
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,sacr,2,1,0,n,bwinn
2011,cari,2018-06-11,169,10:00:00,19:00:00,9,exact,snow,1,1,0,n,bwinn
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,agsq,19,1,0,n,scarvey
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,glgu,12,1,0,n,scarvey
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,ltja,3,1,0,n,scarvey
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,paja,6,1,0,n,scarvey
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,poja,3,1,0,n,scarvey
2013,colv,2018-06-13,169,10:55:00,20:15:00,9.33,exact,rutu,5,1,0,n,scarvey
2014,chur,2018-06-14,169,11:00:00,13:00:00,2,exact,cora,4,2,0,y,jperz
2014,chur,2018-06-14,169,11:00:00,13:00:00,2,exact,paja,2,2,0,y,jperz
2014,chur,2018-06-14,169,08:50:00,11:00:00,2.17,exact,cora,2,2,0,y,jperz
2014,chur,2018-06-14,169,08:50:00,11:00:00,2.17,exact,paja,2,2,0,y,jperz
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,agsq,5,2,0,y,rharned
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,glgu,5,2,0,y,rharned
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,ltja,4,2,0,y,rharned
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,paja,2,2,0,y,rharned
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,poja,1,2,0,y,rharned
2013,colv,2018-06-13,169,10:30:00,13:30:00,3,exact,rutu,4,2,1,y,rharned
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,glgu,3,2,0,y,agottesman
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,paja,6,2,0,y,agottesman
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,ltja,4,2,0,y,agottesman
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,rutu,6,2,0,y,agottesman
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,brbe,1,2,0,y,agottesman
2014,colv,2018-06-14,169,12:30:00,18:30:00,6,exact,agsq,4,2,0,y,agottesman
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,megu,6,2,0,y,NA
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,glgu,4,2,0,y,NA
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,paja,4,2,0,y,NA
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,cora,2,2,0,y,NA
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,sacr,1,2,0,y,NA
2014,nome,2018-06-14,169,09:00:00,16:00:00,7,exact,ltja,1,2,0,y,NA
2014,coat,2018-06-14,169,08:30:00,16:30:00,8,exact,herg,15,2,0,y,crew2
2014,coat,2018-06-14,169,08:00:00,21:00:00,13,exact,paja,3,2,0,y,crew1
2014,chur,2018-06-14,169,09:00:00,13:00:00,4,exact,cora,1,3,0,y,lkoloski
2014,chur,2018-06-14,169,09:00:00,13:00:00,4,exact,herg,1,3,0,y,lkoloski
2014,chur,2018-06-14,169,09:00:00,13:00:00,4,exact,paja,2,3,0,y,lkoloski
2014,coat,2018-06-14,169,08:30:00,16:30:00,8,exact,arfo,3,3,0,y,crew2
2013,ikpi,2018-06-13,169,10:30:00,19:30:00,9,est,agsq,3,3,0,y,acook
2013,ikpi,2018-06-13,169,10:30:00,19:30:00,9,est,glgu,4,3,0,y,acook
2013,ikpi,2018-06-13,169,10:30:00,19:30:00,9,est,ltja,1,3,0,y,acook
2013,ikpi,2018-06-13,169,10:30:00,19:30:00,9,est,paja,4,3,0,y,acook
2014,coat,2018-06-14,169,08:00:00,21:00:00,13,exact,pefa,1,3,0,y,crew1
2011,nome,2018-06-11,169,07:00:00,10:00:00,3,exact,cora,4,5,0,y,wenglish
2011,nome,2018-06-11,169,07:00:00,10:00:00,3,exact,glgu,4,5,0,y,wenglish
2011,nome,2018-06-11,169,07:00:00,10:00:00,3,exact,noha,1,5,0,y,wenglish
2011,nome,2018-06-11,169,07:00:00,10:00:00,3,exact,paja,1,5,0,y,wenglish
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,agsq,1,5,0,y,NA
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,cora,2,5,0,y,NA
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,glgu,11,5,0,y,NA
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,ltja,1,5,0,y,NA
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,megu,11,5,0,y,NA
2012,nome,2017-06-12,169,10:00:00,18:30:00,8.5,exact,paja,8,5,0,y,NA
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,glgu,8,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,poja,6,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,paja,4,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,ltja,1,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,cora,1,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,snow,2,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,pefa,1,1,0,n,idavies
2014,cari,2018-06-14,169,09:00:00,17:00:00,8,exact,seow,3,1,0,n,idavies
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,est,glgu,7,1,0,y,mmudge
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,exact,poja,7,1,0,n,mmudge
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,est,paja,4,1,0,n,mmudge
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,est,ltja,2,1,0,n,mmudge
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,exact,cora,2,1,0,n,mmudge
2012,ikpi,2017-06-12,169,10:30:00,17:41:00,7.18,exact,seow,2,1,0,n,mmudge
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,seow,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,cora,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,agsq,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,megu,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,paja,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,sacr,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,unle,1,4,0,y,NA
2013,nome,2018-06-13,169,10:00:00,18:00:00,8,exact,glgu,2,4,0,y,NA
2011,chur,2018-06-11,169,16:00:00,17:45:00,1.75,NA,paja,2,3,0,y,edastous
2011,chur,2018-06-11,169,16:00:00,17:45:00,1.75,NA,refo,2,3,0,y,edastous
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,agsq,2,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,glgu,5,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,ltja,2,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,poja,1,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,rutu,2,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,seow,1,1,0,n,dpavlik
2012,colv,2016-06-12,168,09:47:00,11:53:00,2.1,exact,snow,1,1,0,n,dpavlik
2014,iglo,2017-06-14,168,12:30:00,15:00:00,2.5,est,glgu,1,1,0,n,mtpaquet
2014,iglo,2017-06-14,168,12:30:00,15:00:00,2.5,est,ungu,6,1,0,n,mtpaquet
2014,ikpi,2017-06-14,168,14:00:00,17:00:00,3,exact,glgu,5,1,0,n,mdodds
2014,ikpi,2017-06-14,168,14:00:00,17:00:00,3,exact,poja,4,1,0,n,mdodds
2014,ikpi,2017-06-14,168,14:00:00,17:00:00,3,exact,paja,2,1,0,n,mdodds
2014,ikpi,2017-06-14,168,14:00:00,17:00:00,3,exact,ltja,1,1,0,n,mdodds
2013,cakr,2017-06-13,168,12:11:00,15:40:00,3.48,exact,glgu,4,1,0,n,mboldenow
2013,cakr,2017-06-13,168,12:11:00,15:40:00,3.48,exact,herg,2,1,0,n,mboldenow
2013,cakr,2017-06-13,168,12:11:00,15:40:00,3.48,exact,paja,2,1,0,n,mboldenow
2013,cakr,2017-06-13,168,12:11:00,15:40:00,3.48,exact,sacr,2,1,0,n,mboldenow
2011,colv,2017-06-11,168,10:25:00,14:02:00,3.62,exact,agsq,1,1,0,n,dpavlik
2011,colv,2017-06-11,168,10:25:00,14:02:00,3.62,exact,glgu,2,1,0,n,dpavlik
2011,colv,2017-06-11,168,10:25:00,14:02:00,3.62,exact,ltja,2,1,0,n,dpavlik
2011,colv,2017-06-11,168,10:25:00,14:02:00,3.62,exact,paja,2,1,0,n,dpavlik
2011,colv,2017-06-11,168,10:25:00,14:02:00,3.62,exact,rutu,8,1,0,n,dpavlik
2014,iglo,2017-06-14,168,11:15:00,15:00:00,3.75,est,glgu,1,1,0,n,mcfrenette
2014,iglo,2017-06-14,168,11:15:00,15:00:00,3.75,est,ungu,4,1,0,n,mcfrenette
2011,prba,2017-06-11,168,13:10:00,17:15:00,4.08,exact,glgu,4,1,0,n,eames
2011,prba,2017-06-11,168,13:10:00,17:15:00,4.08,exact,paja,1,1,0,n,eames
2011,prba,2017-06-11,168,13:10:00,17:15:00,4.08,exact,snow,2,1,0,n,eames
2012,prba,2016-06-12,168,14:41:00,18:48:00,4.12,exact,cora,3,1,0,n,apham
2012,prba,2016-06-12,168,14:41:00,18:48:00,4.12,est,glgu,10,1,0,n,apham
2012,prba,2016-06-12,168,14:41:00,18:48:00,4.12,exact,ltja,2,1,0,n,apham
2012,prba,2016-06-12,168,14:41:00,18:48:00,4.12,exact,paja,1,1,0,n,apham
2011,prba,2017-06-11,168,08:30:00,12:40:00,4.17,exact,glgu,2,1,0,n,chojnowski
2011,prba,2017-06-11,168,08:30:00,12:40:00,4.17,exact,ltja,1,1,0,n,chojnowski
2011,prba,2017-06-11,168,08:30:00,12:40:00,4.17,exact,snow,1,1,0,n,chojnowski
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,agsq,7,1,0,n,bwilkinson
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,glgu,5,1,0,n,bwilkinson
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,ltja,2,1,0,n,bwilkinson
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,paja,4,1,0,n,bwilkinson
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,poja,1,1,0,n,bwilkinson
2013,colv,2017-06-13,168,10:53:00,15:05:00,4.2,exact,rutu,2,1,0,n,bwilkinson
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,agsq,2,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,glgu,8,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,ltja,3,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,paja,6,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,poja,3,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,rutu,6,1,0,n,scarvey
2013,colv,2017-06-13,168,11:10:00,15:30:00,4.33,exact,sacr,2,1,0,n,scarvey
2014,prba,2017-06-14,168,09:30:00,14:30:00,5,est,glgu,10,1,0,n,chelms
2014,prba,2017-06-14,168,09:30:00,14:30:00,5,exact,poja,2,1,0,n,chelms
2014,prba,2017-06-14,168,09:30:00,14:30:00,5,exact,ltja,1,1,0,n,chelms
2014,prba,2017-06-14,168,09:30:00,14:30:00,5,exact,cora,1,1,0,n,chelms
2013,prba,2017-06-13,168,10:30:00,15:30:00,5,exact,glgu,4,1,0,n,brobinson
2013,prba,2017-06-13,168,10:30:00,15:30:00,5,exact,paja,1,1,0,n,brobinson
2013,prba,2017-06-13,168,10:30:00,15:30:00,5,exact,poja,1,1,0,n,brobinson
2013,prba,2017-06-13,168,10:30:00,15:30:00,5,exact,sacr,3,1,0,n,brobinson
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,exact,cora,1,1,0,n,apham
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,est,glgu,25,1,0,n,apham
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,exact,paja,3,1,1,n,apham
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,exact,pefa,1,1,0,n,apham
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,exact,poja,4,1,0,n,apham
2012,prba,2016-06-12,168,08:30:00,13:39:00,5.15,exact,refo,1,1,0,n,apham
2013,ikpi,2017-06-13,168,09:35:00,15:30:00,5.92,exact,agsq,1,1,1,n,epayne
2013,ikpi,2017-06-13,168,09:35:00,15:30:00,5.92,est,glgu,5,1,0,n,epayne
2013,ikpi,2017-06-13,168,09:35:00,15:30:00,5.92,exact,ltja,1,1,0,n,epayne
2013,ikpi,2017-06-13,168,09:35:00,15:30:00,5.92,exact,paja,4,1,0,n,epayne
2013,ikpi,2017-06-13,168,09:35:00,15:30:00,5.92,exact,refo,1,1,0,n,epayne
2011,colv,2017-06-11,168,12:18:00,18:34:00,6.27,exact,agsq,3,1,0,n,bwilkinson
2011,colv,2017-06-11,168,12:18:00,18:34:00,6.27,exact,glgu,4,1,0,n,bwilkinson
2011,colv,2017-06-11,168,12:18:00,18:34:00,6.27,exact,paja,3,1,0,n,bwilkinson
2011,colv,2017-06-11,168,12:18:00,18:34:00,6.27,exact,rutu,5,1,0,n,bwilkinson
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,glgu,8,1,0,n,agottesman
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,paja,7,1,0,n,agottesman
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,ltja,1,1,0,n,agottesman
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,rutu,2,1,0,n,agottesman
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,agsq,9,1,0,n,agottesman
2014,colv,2017-06-14,168,12:12:00,19:05:00,6.88,exact,refo,2,1,1,n,agottesman
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,exact,agsq,3,1,0,n,mmudge
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,exact,cole,1,1,0,n,mmudge
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,est,glgu,5,1,1,n,mmudge
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,est,ltja,5,1,0,n,mmudge
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,est,paja,2,1,0,n,mmudge
2011,ikpi,2017-06-11,168,10:30:00,17:30:00,7,est,poja,3,1,0,n,mmudge
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,agsq,2,1,1,n,agleizer
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,glgu,3,1,0,n,agleizer
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,ltja,1,1,0,n,agleizer
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,paja,5,1,0,n,agleizer
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,sacr,3,1,0,n,agleizer
2013,chau,2017-06-13,168,10:30:00,18:00:00,7.5,est,vegu,5,1,0,n,agleizer
2013,bylo,2017-06-13,168,11:00:00,19:00:00,8,exact,ltja,4,1,0,n,fsenezgagnon
2013,bylo,2017-06-13,168,11:00:00,19:00:00,8,exact,paja,1,1,0,n,fsenezgagnon
2013,bylo,2017-06-13,168,11:00:00,19:00:00,8,exact,sacr,6,1,0,n,fsenezgagnon
2014,colv,2017-06-14,168,12:00:00,20:00:00,8,exact,glgu,8,1,0,n,tdonnelly
2014,colv,2017-06-14,168,12:00:00,20:00:00,8,exact,paja,4,1,0,n,tdonnelly
2014,colv,2017-06-14,168,12:00:00,20:00:00,8,exact,ltja,2,1,0,n,tdonnelly
2014,colv,2017-06-14,168,12:00:00,20:00:00,8,exact,rutu,4,1,0,n,tdonnelly
2014,colv,2017-06-14,168,12:00:00,20:00:00,8,exact,agsq,4,1,0,n,tdonnelly
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,agsq,4,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,glgu,6,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,ltja,1,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,paja,2,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,poja,3,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,refo,1,1,1,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,rutu,2,1,0,n,bwilkinson
2012,colv,2016-06-12,168,09:55:00,18:03:00,8.13,exact,snow,1,1,0,n,bwilkinson
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,agsq,1,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,arfo,1,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,cole,1,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,glgu,11,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,ltja,2,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,paja,3,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,poja,12,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,rutu,2,1,0,n,ecorp
2011,cari,2017-06-11,168,09:36:00,20:11:00,10.58,exact,snow,3,1,0,n,ecorp
2014,chur,2017-06-14,168,08:30:00,16:15:00,7.75,exact,cora,2,2,0,y,jperz
2014,chur,2017-06-14,168,08:30:00,16:15:00,7.75,exact,paja,5,2,0,y,jperz
2014,nome,2017-06-14,168,09:00:00,17:00:00,8,exact,sacr,9,2,0,y,NA
2014,nome,2017-06-14,168,09:00:00,17:00:00,8,exact,glgu,2,2,0,y,NA
2014,nome,2017-06-14,168,09:00:00,17:00:00,8,exact,megu,2,2,0,y,NA
2014,nome,2017-06-14,168,09:00:00,17:00:00,8,exact,paja,2,2,0,y,NA
2014,nome,2017-06-14,168,09:00:00,17:00:00,8,exact,cora,2,2,0,y,NA
2014,chau,2017-06-14,168,11:30:00,19:50:00,8.33,exact,glgu,10,2,0,y,amatsyna
